,Unnamed: 0,_id,Function,Time,Error,time_stamp
4110871,4110871,62c406fb0e284d66adbdc60d,get_newest_articles_api.py get,0.108071804,FALSE,2022-07-05 09:40:11:344005
4110872,4110872,62c406fb0e284d66adbdc60e,get_newest_articles_api.py main,4.555051565,FALSE,2022-07-05 09:40:11:348411
4112615,4112615,62c40835a961e51dbef4f641,get_newest_articles_api.py get_keywords,18.00438547,FALSE,2022-07-05 09:45:25:082038
4112616,4112616,62c40835a961e51dbef50932,get_newest_articles_api.py save_to_db,0.171355724,FALSE,2022-07-05 09:45:25:273040
4112617,4112617,62c40835a961e51dbef50933,get_newest_articles_api.py db_check_not_empty,0.003484488,FALSE,2022-07-05 09:45:25:280130
4112618,4112618,62c40835a961e51dbef50934,get_newest_articles_api.py db_get_newest_entry,0.003637314,FALSE,2022-07-05 09:45:25:286758
4112619,4112619,62c40835a961e51dbef50935,get_newest_articles_api.py get,0.02140522,FALSE,2022-07-05 09:45:25:312558
4112620,4112620,62c40835a961e51dbef50936,get_newest_articles_api.py main,18.23958039,FALSE,2022-07-05 09:45:25:316917
4114239,4114239,62c40953953723c35c1ce88a,get_newest_articles_api.py get_keywords,3.927501678,FALSE,2022-07-05 09:50:11:868131
4114240,4114240,62c40954953723c35c1cfb7b,get_newest_articles_api.py save_to_db,0.180641174,FALSE,2022-07-05 09:50:12:068401
4114241,4114241,62c40954953723c35c1cfb7c,get_newest_articles_api.py db_check_not_empty,0.003588676,FALSE,2022-07-05 09:50:12:075693
4114242,4114242,62c40954953723c35c1cfb7d,get_newest_articles_api.py db_get_newest_entry,0.003734112,FALSE,2022-07-05 09:50:12:082536
4114243,4114243,62c40954953723c35c1cfb7e,get_newest_articles_api.py get,0.318167448,FALSE,2022-07-05 09:50:12:405312
4114244,4114244,62c40954953723c35c1cfb80,get_newest_articles_api.py save_to_db,0.003638983,FALSE,2022-07-05 09:50:12:480384
4114245,4114245,62c40954953723c35c1cfb81,get_newest_articles_api.py main,4.54406476,FALSE,2022-07-05 09:50:12:484390
4115754,4115754,62c40a808568fe68b62e5e83,get_newest_articles_api.py get_keywords,4.048064709,FALSE,2022-07-05 09:55:12:255598
4115755,4115755,62c40a808568fe68b62e7174,get_newest_articles_api.py save_to_db,0.179765701,FALSE,2022-07-05 09:55:12:455275
4115756,4115756,62c40a808568fe68b62e7175,get_newest_articles_api.py db_check_not_empty,0.003579378,FALSE,2022-07-05 09:55:12:462496
4115757,4115757,62c40a808568fe68b62e7176,get_newest_articles_api.py db_get_newest_entry,0.003773451,FALSE,2022-07-05 09:55:12:469277
4115758,4115758,62c40a808568fe68b62e7177,get_newest_articles_api.py get,0.14827013,FALSE,2022-07-05 09:55:12:621968
4115759,4115759,62c40a808568fe68b62e7178,get_newest_articles_api.py main,4.419042826,FALSE,2022-07-05 09:55:12:626257
4117151,4117151,62c40baca87d82c474226e1d,get_newest_articles_api.py get_keywords,4.565479994,FALSE,2022-07-05 10:00:12:025653
4117152,4117152,62c40baca87d82c47422810e,get_newest_articles_api.py save_to_db,0.179684639,FALSE,2022-07-05 10:00:12:225173
4117153,4117153,62c40baca87d82c47422810f,get_newest_articles_api.py db_check_not_empty,0.003724813,FALSE,2022-07-05 10:00:12:232827
4117154,4117154,62c40baca87d82c474228110,get_newest_articles_api.py db_get_newest_entry,0.004352093,FALSE,2022-07-05 10:00:12:240743
4117155,4117155,62c40baca87d82c474228111,get_newest_articles_api.py get,0.022157431,FALSE,2022-07-05 10:00:12:267835
4117156,4117156,62c40baca87d82c474228112,get_newest_articles_api.py main,4.812537432,FALSE,2022-07-05 10:00:12:272256
4117173,4117173,62c40bb04f3e08e2d5d05f1d,get_ge_data.py ga_api,9.603120327,FALSE,2022-07-05 10:00:16:920245
4117174,4117174,62c40bb14f3e08e2d5d06101,get_ge_data.py save_to_db,0.017493486,FALSE,2022-07-05 10:00:17:017136
4117175,4117175,62c40bb14f3e08e2d5d06102,get_ge_data.py main,9.706926584,FALSE,2022-07-05 10:00:17:023678
4118334,4118334,62c40cd872fcd28ccf0db74a,get_newest_articles_api.py get_keywords,4.282725096,FALSE,2022-07-05 10:05:12:159358
4118343,4118343,62c40cd872fcd28ccf0dca3b,get_newest_articles_api.py save_to_db,0.183558464,FALSE,2022-07-05 10:05:12:363006
4118344,4118344,62c40cd872fcd28ccf0dca3c,get_newest_articles_api.py db_check_not_empty,0.003579617,FALSE,2022-07-05 10:05:12:370268
4118345,4118345,62c40cd872fcd28ccf0dca3d,get_newest_articles_api.py db_get_newest_entry,0.003967762,FALSE,2022-07-05 10:05:12:377606
4118346,4118346,62c40cd872fcd28ccf0dca3e,get_newest_articles_api.py get,0.250606298,FALSE,2022-07-05 10:05:12:632735
4118347,4118347,62c40cd872fcd28ccf0dca41,get_newest_articles_api.py save_to_db,0.003676891,FALSE,2022-07-05 10:05:12:738426
4118348,4118348,62c40cd872fcd28ccf0dca42,get_newest_articles_api.py main,4.86579752,FALSE,2022-07-05 10:05:12:742164
4119585,4119585,62c40e02218cb056c0bbd177,get_newest_articles_api.py get_keywords,3.602607965,FALSE,2022-07-05 10:10:10:444556
4119586,4119586,62c40e02218cb056c0bbe468,get_newest_articles_api.py save_to_db,0.182681322,FALSE,2022-07-05 10:10:10:647267
4119587,4119587,62c40e02218cb056c0bbe469,get_newest_articles_api.py db_check_not_empty,0.003606081,FALSE,2022-07-05 10:10:10:654633
4119588,4119588,62c40e02218cb056c0bbe46a,get_newest_articles_api.py db_get_newest_entry,0.003834248,FALSE,2022-07-05 10:10:10:661551
4119589,4119589,62c40e02218cb056c0bbe46b,get_newest_articles_api.py get,0.127732277,FALSE,2022-07-05 10:10:10:793785
4119590,4119590,62c40e02218cb056c0bbe46c,get_newest_articles_api.py main,3.956303596,FALSE,2022-07-05 10:10:10:797986
4120615,4120615,62c40f2ea287cc803ef5701f,get_newest_articles_api.py get_keywords,4.008029222,FALSE,2022-07-05 10:15:10:798947
4120616,4120616,62c40f2fa287cc803ef58310,get_newest_articles_api.py save_to_db,0.179071188,FALSE,2022-07-05 10:15:10:998110
4120617,4120617,62c40f2fa287cc803ef58311,get_newest_articles_api.py db_check_not_empty,0.003691673,FALSE,2022-07-05 10:15:11:005588
4120618,4120618,62c40f2fa287cc803ef58312,get_newest_articles_api.py db_get_newest_entry,0.004058361,FALSE,2022-07-05 10:15:11:013027
4120619,4120619,62c40f2fa287cc803ef58313,get_newest_articles_api.py get,0.118275404,FALSE,2022-07-05 10:15:11:136128
4120620,4120620,62c40f2fa287cc803ef58314,get_newest_articles_api.py main,4.349695206,FALSE,2022-07-05 10:15:11:140293
4121739,4121739,62c4105a62a00ec9ef1614ec,get_newest_articles_api.py get_keywords,3.842796087,FALSE,2022-07-05 10:20:10:873726
4121742,4121742,62c4105b62a00ec9ef1627dd,get_newest_articles_api.py save_to_db,0.182123899,FALSE,2022-07-05 10:20:11:075885
4121743,4121743,62c4105b62a00ec9ef1627de,get_newest_articles_api.py db_check_not_empty,0.003624916,FALSE,2022-07-05 10:20:11:083160
4121744,4121744,62c4105b62a00ec9ef1627df,get_newest_articles_api.py db_get_newest_entry,0.003836155,FALSE,2022-07-05 10:20:11:090222
4121745,4121745,62c4105b62a00ec9ef1627e0,get_newest_articles_api.py get,0.018824577,FALSE,2022-07-05 10:20:11:113595
4121746,4121746,62c4105b62a00ec9ef1627e1,get_newest_articles_api.py main,4.087360382,FALSE,2022-07-05 10:20:11:117825
4122846,4122846,62c41187cbf91fdc9a965252,get_newest_articles_api.py get_keywords,3.908491373,FALSE,2022-07-05 10:25:11:620141
4122848,4122848,62c41187cbf91fdc9a966543,get_newest_articles_api.py save_to_db,0.177243233,FALSE,2022-07-05 10:25:11:817241
4122850,4122850,62c41187cbf91fdc9a966544,get_newest_articles_api.py db_check_not_empty,0.003573418,FALSE,2022-07-05 10:25:11:824385
4122852,4122852,62c41187cbf91fdc9a966545,get_newest_articles_api.py db_get_newest_entry,0.003771782,FALSE,2022-07-05 10:25:11:831146
4122855,4122855,62c41187cbf91fdc9a966546,get_newest_articles_api.py get,0.019412756,FALSE,2022-07-05 10:25:11:854978
4122857,4122857,62c41187cbf91fdc9a966547,get_newest_articles_api.py main,4.147679806,FALSE,2022-07-05 10:25:11:859065
4123903,4123903,62c412b2230056872a33f341,get_newest_articles_api.py get_keywords,3.608489752,FALSE,2022-07-05 10:30:10:505070
4123904,4123904,62c412b2230056872a340632,get_newest_articles_api.py save_to_db,0.179651737,FALSE,2022-07-05 10:30:10:706519
4123905,4123905,62c412b2230056872a340633,get_newest_articles_api.py db_check_not_empty,0.003690004,FALSE,2022-07-05 10:30:10:713972
4123906,4123906,62c412b2230056872a340634,get_newest_articles_api.py db_get_newest_entry,0.0038867,FALSE,2022-07-05 10:30:10:721190
4123907,4123907,62c412b2230056872a340635,get_newest_articles_api.py get,0.10714221,FALSE,2022-07-05 10:30:10:832826
4123908,4123908,62c412b2230056872a340636,get_newest_articles_api.py main,3.941232443,FALSE,2022-07-05 10:30:10:837547
4124841,4124841,62c413e02f317b11db8e4470,get_newest_articles_api.py get_keywords,4.715383291,FALSE,2022-07-05 10:35:12:386326
4124842,4124842,62c413e02f317b11db8e5761,get_newest_articles_api.py save_to_db,0.189959288,FALSE,2022-07-05 10:35:12:596457
4124843,4124843,62c413e02f317b11db8e5762,get_newest_articles_api.py db_check_not_empty,0.003722668,FALSE,2022-07-05 10:35:12:603984
4124844,4124844,62c413e02f317b11db8e5763,get_newest_articles_api.py db_get_newest_entry,0.004119396,FALSE,2022-07-05 10:35:12:611538
4124845,4124845,62c413e02f317b11db8e5764,get_newest_articles_api.py get,0.022524595,FALSE,2022-07-05 10:35:12:638899
4124846,4124846,62c413e02f317b11db8e5765,get_newest_articles_api.py main,4.972717285,FALSE,2022-07-05 10:35:12:643335
4125875,4125875,62c4150c285cb155ff16d57f,get_newest_articles_api.py get_keywords,4.288693905,FALSE,2022-07-05 10:40:12:250736
4125876,4125876,62c4150c285cb155ff16e870,get_newest_articles_api.py save_to_db,0.178339481,FALSE,2022-07-05 10:40:12:448811
4125877,4125877,62c4150c285cb155ff16e871,get_newest_articles_api.py db_check_not_empty,0.003555775,FALSE,2022-07-05 10:40:12:455997
4125878,4125878,62c4150c285cb155ff16e872,get_newest_articles_api.py db_get_newest_entry,0.003706694,FALSE,2022-07-05 10:40:12:462739
4125879,4125879,62c4150c285cb155ff16e873,get_newest_articles_api.py get,0.019675016,FALSE,2022-07-05 10:40:12:486908
4125880,4125880,62c4150c285cb155ff16e874,get_newest_articles_api.py main,4.529276133,FALSE,2022-07-05 10:40:12:490901
4126819,4126819,62c41636ab972477c4ecb1f7,get_newest_articles_api.py get_keywords,4.08911252,FALSE,2022-07-05 10:45:10:739173
4126820,4126820,62c41636ab972477c4ecc4e8,get_newest_articles_api.py save_to_db,0.181725264,FALSE,2022-07-05 10:45:10:941592
4126821,4126821,62c41636ab972477c4ecc4e9,get_newest_articles_api.py db_check_not_empty,0.003637791,FALSE,2022-07-05 10:45:10:949053
4126822,4126822,62c41636ab972477c4ecc4ea,get_newest_articles_api.py db_get_newest_entry,0.004035473,FALSE,2022-07-05 10:45:10:956597
4126823,4126823,62c41637ab972477c4ecc4eb,get_newest_articles_api.py get,0.245701551,FALSE,2022-07-05 10:45:11:206909
4126824,4126824,62c41637ab972477c4ecc4ed,get_newest_articles_api.py save_to_db,0.003403902,FALSE,2022-07-05 10:45:11:280211
4126825,4126825,62c41637ab972477c4ecc4ee,get_newest_articles_api.py main,4.63424921,FALSE,2022-07-05 10:45:11:284028
4127662,4127662,62c41763d99a60d89caf909a,get_newest_articles_api.py get_keywords,3.571438074,FALSE,2022-07-05 10:50:11:522979
4127665,4127665,62c41763d99a60d89cafa38b,get_newest_articles_api.py save_to_db,0.179523706,FALSE,2022-07-05 10:50:11:722693
4127666,4127666,62c41763d99a60d89cafa38c,get_newest_articles_api.py db_check_not_empty,0.003549337,FALSE,2022-07-05 10:50:11:729960
4127667,4127667,62c41763d99a60d89cafa38d,get_newest_articles_api.py db_get_newest_entry,0.003755569,FALSE,2022-07-05 10:50:11:736755
4127668,4127668,62c41763d99a60d89cafa38e,get_newest_articles_api.py get,0.145977974,FALSE,2022-07-05 10:50:11:887113
4127669,4127669,62c41763d99a60d89cafa390,get_newest_articles_api.py save_to_db,0.003339291,FALSE,2022-07-05 10:50:11:959643
4127670,4127670,62c41763d99a60d89cafa391,get_newest_articles_api.py main,4.01234436,FALSE,2022-07-05 10:50:11:963570
4128585,4128585,62c4188efffdce623e499acd,get_newest_articles_api.py get_keywords,3.850517273,FALSE,2022-07-05 10:55:10:855452
4128586,4128586,62c4188ffffdce623e49adbe,get_newest_articles_api.py save_to_db,0.184187412,FALSE,2022-07-05 10:55:11:059266
4128587,4128587,62c4188ffffdce623e49adbf,get_newest_articles_api.py db_check_not_empty,0.003595591,FALSE,2022-07-05 10:55:11:066547
4128588,4128588,62c4188ffffdce623e49adc0,get_newest_articles_api.py db_get_newest_entry,0.003749847,FALSE,2022-07-05 10:55:11:073353
4128589,4128589,62c4188ffffdce623e49adc1,get_newest_articles_api.py get,0.124525547,FALSE,2022-07-05 10:55:11:202152
4128590,4128590,62c4188ffffdce623e49adc2,get_newest_articles_api.py main,4.201962471,FALSE,2022-07-05 10:55:11:206630
4129598,4129598,62c419ba8736f81de872340c,get_ge_data.py ga_api,3.800430059,FALSE,2022-07-05 11:00:10:566877
4129604,4129604,62c419ba8736f81de87235cc,get_ge_data.py save_to_db,0.017325163,FALSE,2022-07-05 11:00:10:662568
4129605,4129605,62c419ba8736f81de87235cd,get_ge_data.py main,3.903223515,FALSE,2022-07-05 11:00:10:669222
4129613,4129613,62c419bb8c03780356f790e1,get_newest_articles_api.py get_keywords,4.341399431,FALSE,2022-07-05 11:00:11:692208
4129614,4129614,62c419bb8c03780356f7a3d2,get_newest_articles_api.py save_to_db,0.182806492,FALSE,2022-07-05 11:00:11:894954
4129615,4129615,62c419bb8c03780356f7a3d3,get_newest_articles_api.py db_check_not_empty,0.00356555,FALSE,2022-07-05 11:00:11:902165
4129616,4129616,62c419bb8c03780356f7a3d4,get_newest_articles_api.py db_get_newest_entry,0.003846407,FALSE,2022-07-05 11:00:11:909160
4129617,4129617,62c419bc8c03780356f7a3d5,get_newest_articles_api.py get,0.14425087,FALSE,2022-07-05 11:00:12:057806
4129618,4129618,62c419bc8c03780356f7a3d6,get_newest_articles_api.py main,4.712016821,FALSE,2022-07-05 11:00:12:062349
4130539,4130539,62c41ae7919e03ae6f3ebe77,get_newest_articles_api.py get_keywords,4.033086777,FALSE,2022-07-05 11:05:11:883567
4130540,4130540,62c41ae8919e03ae6f3ed168,get_newest_articles_api.py save_to_db,0.184962511,FALSE,2022-07-05 11:05:12:087860
4130541,4130541,62c41ae8919e03ae6f3ed169,get_newest_articles_api.py db_check_not_empty,0.003531933,FALSE,2022-07-05 11:05:12:094879
4130542,4130542,62c41ae8919e03ae6f3ed16a,get_newest_articles_api.py db_get_newest_entry,0.003683567,FALSE,2022-07-05 11:05:12:101711
4130543,4130543,62c41ae8919e03ae6f3ed16b,get_newest_articles_api.py get,0.158060789,FALSE,2022-07-05 11:05:12:264117
4130544,4130544,62c41ae8919e03ae6f3ed16c,get_newest_articles_api.py main,4.491117239,FALSE,2022-07-05 11:05:12:341290
4131593,4131593,62c41c138ce1d96b12e466e7,get_newest_articles_api.py get_keywords,4.212062836,FALSE,2022-07-05 11:10:11:264454
4131594,4131594,62c41c138ce1d96b12e479d8,get_newest_articles_api.py save_to_db,0.184355974,FALSE,2022-07-05 11:10:11:469229
4131595,4131595,62c41c138ce1d96b12e479d9,get_newest_articles_api.py db_check_not_empty,0.003713846,FALSE,2022-07-05 11:10:11:476719
4131596,4131596,62c41c138ce1d96b12e479da,get_newest_articles_api.py db_get_newest_entry,0.003891468,FALSE,2022-07-05 11:10:11:483859
4131597,4131597,62c41c138ce1d96b12e479db,get_newest_articles_api.py get,0.173373461,FALSE,2022-07-05 11:10:11:661832
4131598,4131598,62c41c138ce1d96b12e479dc,get_newest_articles_api.py main,4.690043688,FALSE,2022-07-05 11:10:11:742168
4132581,4132581,62c41d3e84c0b909216e73e5,get_newest_articles_api.py get_keywords,3.655557156,FALSE,2022-07-05 11:15:10:770099
4132582,4132582,62c41d3e84c0b909216e86d6,get_newest_articles_api.py save_to_db,0.17689085,FALSE,2022-07-05 11:15:10:967061
4132583,4132583,62c41d3e84c0b909216e86d7,get_newest_articles_api.py db_check_not_empty,0.003577709,FALSE,2022-07-05 11:15:10:974321
4132584,4132584,62c41d3e84c0b909216e86d8,get_newest_articles_api.py db_get_newest_entry,0.003781319,FALSE,2022-07-05 11:15:10:981221
4132585,4132585,62c41d3f84c0b909216e86d9,get_newest_articles_api.py get,0.144891739,FALSE,2022-07-05 11:15:11:130562
4132586,4132586,62c41d3f84c0b909216e86da,get_newest_articles_api.py main,4.095725298,FALSE,2022-07-05 11:15:11:209954
4133481,4133481,62c41e6cc2b4f41b178113f6,get_newest_articles_api.py get_keywords,4.281677008,FALSE,2022-07-05 11:20:12:937809
4133482,4133482,62c41e6dc2b4f41b178126e7,get_newest_articles_api.py save_to_db,0.184274197,FALSE,2022-07-05 11:20:13:141875
4133483,4133483,62c41e6dc2b4f41b178126e8,get_newest_articles_api.py db_check_not_empty,0.003495216,FALSE,2022-07-05 11:20:13:148934
4133484,4133484,62c41e6dc2b4f41b178126e9,get_newest_articles_api.py db_get_newest_entry,0.003608704,FALSE,2022-07-05 11:20:13:155420
4133485,4133485,62c41e6dc2b4f41b178126ea,get_newest_articles_api.py get,0.18232131,FALSE,2022-07-05 11:20:13:341982
4133486,4133486,62c41e6dc2b4f41b178126eb,get_newest_articles_api.py main,4.765403032,FALSE,2022-07-05 11:20:13:421044
4134353,4134353,62c41f98c1c9e75f48c5e203,get_newest_articles_api.py get_keywords,4.262322426,FALSE,2022-07-05 11:25:12:121301
4134354,4134354,62c41f98c1c9e75f48c5f4f4,get_newest_articles_api.py save_to_db,0.179196835,FALSE,2022-07-05 11:25:12:320493
4134355,4134355,62c41f98c1c9e75f48c5f4f5,get_newest_articles_api.py db_check_not_empty,0.003571987,FALSE,2022-07-05 11:25:12:327689
4134356,4134356,62c41f98c1c9e75f48c5f4f6,get_newest_articles_api.py db_get_newest_entry,0.004114866,FALSE,2022-07-05 11:25:12:335433
4134357,4134357,62c41f98c1c9e75f48c5f4f7,get_newest_articles_api.py get,0.020303011,FALSE,2022-07-05 11:25:12:360667
4134358,4134358,62c41f98c1c9e75f48c5f4f8,get_newest_articles_api.py main,4.585618019,FALSE,2022-07-05 11:25:12:444329
4135397,4135397,62c420c2cb6797d0ab3efb01,get_newest_articles_api.py get_keywords,3.804480076,FALSE,2022-07-05 11:30:10:312760
4135398,4135398,62c420c2cb6797d0ab3f0df2,get_newest_articles_api.py save_to_db,0.186863184,FALSE,2022-07-05 11:30:10:519947
4135399,4135399,62c420c2cb6797d0ab3f0df3,get_newest_articles_api.py db_check_not_empty,0.003695965,FALSE,2022-07-05 11:30:10:527959
4135400,4135400,62c420c2cb6797d0ab3f0df4,get_newest_articles_api.py db_get_newest_entry,0.004277945,FALSE,2022-07-05 11:30:10:535989
4135401,4135401,62c420c2cb6797d0ab3f0df5,get_newest_articles_api.py get,0.02286315,FALSE,2022-07-05 11:30:10:563832
4135402,4135402,62c420c2cb6797d0ab3f0df6,get_newest_articles_api.py main,4.136570454,FALSE,2022-07-05 11:30:10:644581
4136529,4136529,62c421ee446e52e62f1db114,get_newest_articles_api.py get_keywords,4.083660126,FALSE,2022-07-05 11:35:10:686752
4136530,4136530,62c421ee446e52e62f1dc405,get_newest_articles_api.py save_to_db,0.176887751,FALSE,2022-07-05 11:35:10:883361
4136532,4136532,62c421ee446e52e62f1dc406,get_newest_articles_api.py db_check_not_empty,0.003597498,FALSE,2022-07-05 11:35:10:890565
4136534,4136534,62c421ee446e52e62f1dc407,get_newest_articles_api.py db_get_newest_entry,0.003658056,FALSE,2022-07-05 11:35:10:897073
4136536,4136536,62c421ee446e52e62f1dc408,get_newest_articles_api.py get,0.023299217,FALSE,2022-07-05 11:35:10:924665
4136537,4136537,62c421ef446e52e62f1dc409,get_newest_articles_api.py main,4.399704456,FALSE,2022-07-05 11:35:11:002457
4137473,4137473,62c4231ad0475d6a8fd68129,get_newest_articles_api.py get_keywords,4.200954914,FALSE,2022-07-05 11:40:10:871078
4137474,4137474,62c4231bd0475d6a8fd6941a,get_newest_articles_api.py save_to_db,0.185915709,FALSE,2022-07-05 11:40:11:077197
4137475,4137475,62c4231bd0475d6a8fd6941b,get_newest_articles_api.py db_check_not_empty,0.003787756,FALSE,2022-07-05 11:40:11:084842
4137476,4137476,62c4231bd0475d6a8fd6941c,get_newest_articles_api.py db_get_newest_entry,0.004073858,FALSE,2022-07-05 11:40:11:092329
4137477,4137477,62c4231bd0475d6a8fd6941d,get_newest_articles_api.py get,0.025111437,FALSE,2022-07-05 11:40:11:122171
4137478,4137478,62c4231bd0475d6a8fd6941e,get_newest_articles_api.py main,4.533669949,FALSE,2022-07-05 11:40:11:203281
4138347,4138347,62c4244784e383d6a1db0449,get_newest_articles_api.py get_keywords,4.001994848,FALSE,2022-07-05 11:45:11:803148
4138350,4138350,62c4244884e383d6a1db173a,get_newest_articles_api.py save_to_db,0.191361904,FALSE,2022-07-05 11:45:12:014392
4138351,4138351,62c4244884e383d6a1db173b,get_newest_articles_api.py db_check_not_empty,0.00361681,FALSE,2022-07-05 11:45:12:021849
4138352,4138352,62c4244884e383d6a1db173c,get_newest_articles_api.py db_get_newest_entry,0.004493952,FALSE,2022-07-05 11:45:12:029864
4138353,4138353,62c4244884e383d6a1db173d,get_newest_articles_api.py get,0.246670246,FALSE,2022-07-05 11:45:12:281126
4138354,4138354,62c4244884e383d6a1db173f,get_newest_articles_api.py save_to_db,0.003661394,FALSE,2022-07-05 11:45:12:385132
4138355,4138355,62c4244884e383d6a1db1740,get_newest_articles_api.py main,4.587754011,FALSE,2022-07-05 11:45:12:388589
